name,year,domestic_box_office,international_box_office,worldwide_box_office,opening_weekend,legs,production_budget,theater_counts,mpaa_rating,running_time,genre,production_method,creative_type,production_companies,synopsis,link,tconst,poster_path,similar_movies,bb_profit,bb_profit_multiple,bb_profit_score,bb_profit_multiple_score,bb_score
The Lion King,2019,543638043,1113305351.0,1656943394.0,191770759.0,3.78,260000000.0,8.5,PG,118.0,Adventure,Animation/Live Action,Kids Fiction,Walt Disney Pictures,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",https://www.the-numbers.com/movie/Lion-King-The-(Live-Action)-(2019)#tab=summary,tt6105098,https://image.tmdb.org/t/p/w300_and_h450_bestv2//2bXbqYdUdNVa8VIWXVfclP2ICtT.jpg,"[{'name': 'The Lion King', 'link': 'The Lion King^1994', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2bXbqYdUdNVa8VIWXVfclP2ICtT.jpg'}, {'name': 'Madagascar: Escape 2 Africa', 'link': 'Madagascar: Escape 2 Africa^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//9lfNdHVfd37R1GszeH5ZcWzkb14.jpg'}, {'name': 'Cinderella', 'link': 'Cinderella^1950', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iH4C837ZWm8IYqULL3PWyGKVtqY.jpg'}, {'name': 'Mary Poppins Returns', 'link': 'Mary Poppins Returns^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//uTVGku4LibMGyKgQvjBtv3OYfAX.jpg'}, {'name': 'Aladdin', 'link': 'Aladdin^2019', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//3iYQTLGoy7QnjcUYRJy4YrAgGvp.jpg'}]",1396943394.0,1.0,54.7455681330781,100.0,68.32189769315467
The Dark Knight,2008,535234033,468275260.0,1003509293.0,158411483.0,3.78,185000000.0,9.0,PG-13,152.0,Action,Live Action,Super Hero,Legendary Pictures,,https://www.the-numbers.com/movie/Dark-Knight-The#tab=summary,tt0468569,https://image.tmdb.org/t/p/w300_and_h450_bestv2//qJ2tW6WMUDux911r6m7haRef0WH.jpg,"[{'name': 'Batman Begins', 'link': 'Batman Begins^2005', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//8RW2runSEc34IwKN2D1aPcJd2UL.jpg'}, {'name': 'The Dark Knight Rises', 'link': 'The Dark Knight Rises^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//85cWkCVftiVs0BVey6pxX8uNmLt.jpg'}, {'name': 'Batman Forever', 'link': 'Batman Forever^1995', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//k6EQ2OewzjF8TcPgok9wxpPAgXW.jpg'}, {'name': 'Green Lantern', 'link': 'Green Lantern^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fj21HwUprqjjwTdkKC1XZurRSpV.jpg'}, {'name': 'Batman v Superman: Dawn of Justice', 'link': 'Batman v Superman: Dawn of Justice^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5UsK3grJvtQrtzEgqNlDljJW96w.jpg'}]",818509293.0,1.0,32.077002160539294,100.0,52.453901512377506
Rogue One: A Star Wars Story,2016,532177324,523879949.0,1056057273.0,155081681.0,3.78,200000000.0,7.0,PG-13,134.0,Adventure,Animation/Live Action,Science Fiction,Lucasfilm,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction. This key event in the Star Wars timeline brings together ordinary people who choose to do extraordinary things, and in doing so, become part of something greater than themselves.",https://www.the-numbers.com/movie/Rogue-One-A-Star-Wars-Story#tab=summary,tt3748528,https://image.tmdb.org/t/p/w300_and_h450_bestv2//5jX3p0apUG5bkMHtnKZch0xpkBS.jpg,"[{'name': 'Solo: A Star Wars Story', 'link': 'Solo: A Star Wars Story^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg'}, {'name': 'Alien', 'link': 'Alien^1979', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg'}, {'name': 'Interstellar', 'link': 'Interstellar^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//gEU2QniE6E77NI6lCU6MxlNBvIx.jpg'}, {'name': 'Star Trek', 'link': 'Star Trek^2009', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//hN2ZtF3Uw6mhIHZiqL0SKzELtKn.jpg'}, {'name': 'Bumblebee', 'link': 'Bumblebee^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg'}]",856057273.0,1.0,33.54849020091257,100.0,53.4839431406388
Star Wars: The Rise of Skywalker,2019,515202542,558938488.0,1074141030.0,177383864.0,3.78,275000000.0,6.7,PG-13,142.0,Adventure,Animation/Live Action,Science Fiction,Lucasfilm,No one's ever really gone... Rey's journey continues and the Skywalker saga concludes.,https://www.the-numbers.com/movie/Star-Wars-The-Rise-of-Skywalker-(2019)#tab=summary,tt2527338,https://image.tmdb.org/t/p/w300_and_h450_bestv2//db32LaOibwEliAmSL2jjDF6oDdj.jpg,"[{'name': 'Star Trek: First Contact', 'link': 'Star Trek: First Contact^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//Pr5q8qF8sNDd6qcZj0kwLmqO0E.jpg'}, {'name': 'Star Trek Into Darkness', 'link': 'Star Trek Into Darkness^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg'}, {'name': 'Rogue One: A Star Wars Story', 'link': 'Rogue One: A Star Wars Story^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5jX3p0apUG5bkMHtnKZch0xpkBS.jpg'}, {'name': 'Star Trek', 'link': 'Star Trek^2009', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//hN2ZtF3Uw6mhIHZiqL0SKzELtKn.jpg'}, {'name': 'Star Trek Beyond', 'link': 'Star Trek Beyond^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//yOnd3XQIg7JBmu0UuBjZyLdsxQD.jpg'}]",799141030.0,1.0,31.317968855224223,100.0,51.92257819865695
Beauty and the Beast,2017,504014165,759506961.0,1263521126.0,174750616.0,3.78,160000000.0,8.5,PG,123.0,Musical,Animation/Live Action,Fantasy,Walt Disney Pictures,"The fantastic journey of Belle, a bright, beautiful and independent young woman who is taken prisoner by a Beast in his castle. Despite her fears, she befriends the castle's enchanted staff and learns to look beyond the Beast's hideous exterior and realize the kind heart of the true Prince within. ",https://www.the-numbers.com/movie/Beauty-and-the-Beast-(2017)#tab=summary,tt2771200,https://image.tmdb.org/t/p/w300_and_h450_bestv2//tWqifoYuwLETmmasnGHO7xBjEtt.jpg,"[{'name': 'Into the Woods', 'link': 'Into the Woods^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//k37bYqOUWMqhrfzmR8Mk9sy2jxH.jpg'}, {'name': 'Aladdin', 'link': 'Aladdin^1992', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//3iYQTLGoy7QnjcUYRJy4YrAgGvp.jpg'}, {'name': 'Shrek 2', 'link': 'Shrek 2^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2yYP0PQjG8zVqturh1BAqu2Tixl.jpg'}, {'name': 'Tangled', 'link': 'Tangled^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//1uPxRO0iYwW02lzwatRhkugWBYs.jpg'}, {'name': 'Shrek', 'link': 'Shrek^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iB64vpL3dIObOtMZgX3RqdVdQDc.jpg'}]",1103521126.0,1.0,43.24648461004432,100.0,60.27253922703102
Finding Dory,2016,486295561,542275328.0,1028570889.0,135060273.0,3.78,200000000.0,7.6,PG,103.0,Adventure,Digital Animation,Kids Fiction,Disney-Pixar,"Reunites the friendly-but-forgetful blue tang fish with her loved ones, and everyone learns a few things about the true meaning of family along the way. ",https://www.the-numbers.com/movie/Finding-Dory#tab=summary,tt2277860,https://image.tmdb.org/t/p/w300_and_h450_bestv2//3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,"[{'name': 'Cars', 'link': 'Cars^2006', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//qa6HCwP4Z15l3hpsASz3auugEW6.jpg'}, {'name': 'Finding Nemo', 'link': 'Finding Nemo^2003', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//xVNSgrsvpcAHPnyKf2phYxyppNZ.jpg'}, {'name': 'Inside Out', 'link': 'Inside Out^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//lRHE0vzf3oYJrhbsHXjIkF4Tl5A.jpg'}, {'name': 'Monsters University', 'link': 'Monsters University^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg'}, {'name': 'Shark Tale', 'link': 'Shark Tale^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//r08DpyPyhXcJTfNZAICNGMzcQ8l.jpg'}]",828570889.0,1.0,32.471311473079346,100.0,52.72991803115554
Frozen II,2019,477373578,970829579.0,1448203157.0,130263358.0,3.78,150000000.0,8.6,PG,103.0,Adventure,Digital Animation,Kids Fiction,Walt Disney Animation Studios,"Why was Elsa born with magical powers? The answer is calling her and threatening her kingdom. Together with Anna, Kristoff, Olaf and Sven, she'll set out on a dangerous but remarkable journey. In 'Frozen,' Elsa feared her powers were too much for the world. In 'Frozen 2,' she must hope they are enough. ",https://www.the-numbers.com/movie/Frozen-II-(2019)#tab=summary,tt4520988,https://image.tmdb.org/t/p/w300_and_h450_bestv2//pjeMs3yqRmFL3giJy4PMXWZTTPa.jpg,"[{'name': 'Shrek 2', 'link': 'Shrek 2^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2yYP0PQjG8zVqturh1BAqu2Tixl.jpg'}, {'name': 'Shrek', 'link': 'Shrek^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iB64vpL3dIObOtMZgX3RqdVdQDc.jpg'}, {'name': 'Snow White and the Seven Dwarfs', 'link': 'Snow White and the Seven Dwarfs^1937', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//b43jrEguirXjtAVgXMiTvs8wUhC.jpg'}, {'name': 'Cinderella', 'link': 'Cinderella^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iH4C837ZWm8IYqULL3PWyGKVtqY.jpg'}, {'name': 'The Little Mermaid', 'link': 'The Little Mermaid^1989', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6aXMusULuKFAK0ZRUlv7RJ9zHTc.jpg'}]",1298203157.0,1.0,50.875983728028274,100.0,65.61318860961978
Star Wars Ep. I: The Phantom Menace,1999,474544677,552500000.0,1027044677.0,64810970.0,3.78,115000000.0,15.1,PG,133.0,Adventure,Animation/Live Action,Science Fiction,Lucasfilm,"Stranded on the desert planet Tatooine after rescuing young Queen Amidala from the impending invasion of Naboo, Jedi apprentice Obi-Wan Kenobi and his Jedi Master Qui-Gon Jinn discover nine-year-old Anakin Skywalker, a young slave unusually strong in the Force. Anakin wins a thrilling Podrace and with it his freedom as he leaves his home to be trained as a Jedi. The heroes return to Naboo where Anakin and the Queen face massive invasion forces while the two Jedi contend with a deadly foe named Darth Maul. Only then do they realize the invasion is merely the first step in a sinister scheme by the re-emergent forces of darkness known as the Sith. ",https://www.the-numbers.com/movie/Star-Wars-Ep-I-The-Phantom-Menace#tab=summary,tt0120915,https://image.tmdb.org/t/p/w300_and_h450_bestv2//6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,"[{'name': 'Star Wars: The Rise of Skywalker', 'link': 'Star Wars: The Rise of Skywalker^2019', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//db32LaOibwEliAmSL2jjDF6oDdj.jpg'}]",912044677.0,1.0,35.74261077404452,100.0,55.01982754183116
Star Wars Ep. IV: A New Hope,1977,460998007,314400000.0,775398007.0,1554475.0,3.78,11000000.0,18.4,PG,119.0,Adventure,Live Action,Science Fiction,20th Century Fox,,https://www.the-numbers.com/movie/Star-Wars-Ep-IV-A-New-Hope#tab=summary,tt0076759,https://image.tmdb.org/t/p/w300_and_h450_bestv2//6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,"[{'name': 'Rogue One: A Star Wars Story', 'link': 'Rogue One: A Star Wars Story^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5jX3p0apUG5bkMHtnKZch0xpkBS.jpg'}, {'name': 'Solo: A Star Wars Story', 'link': 'Solo: A Star Wars Story^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg'}, {'name': 'Star Wars: The Rise of Skywalker', 'link': 'Star Wars: The Rise of Skywalker^2019', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//db32LaOibwEliAmSL2jjDF6oDdj.jpg'}, {'name': 'Alien', 'link': 'Alien^1979', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg'}]",764398007.0,1.0,29.95640578762608,100.0,50.969484051338256
Avengers: Age of Ultron,2015,459005868,937093334.0,1396099202.0,191271109.0,3.78,365000000.0,7.0,PG-13,141.0,Action,Animation/Live Action,Super Hero,Marvel Studios,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth's mightiest heroes, including Iron Man, Captain America, Thor, The Incredible Hulk, Black Widow and Hawkeye, are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, which soon leads to some uneasy alliances. Along the way, they confront two mysterious and powerful newcomers, Wanda and Pietro Maximoff and meet an old friend in a new form, Vision.",https://www.the-numbers.com/movie/Avengers-Age-of-Ultron#tab=summary,tt2395427,https://image.tmdb.org/t/p/w300_and_h450_bestv2//4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,"[{'name': 'X-Men: Apocalypse', 'link': 'X-Men: Apocalypse^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg'}, {'name': 'Iron Man', 'link': 'Iron Man^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//78lPtwv72eTNqFW9COBYI0dWDJa.jpg'}, {'name': 'Thor', 'link': 'Thor^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg'}, {'name': 'Deadpool 2', 'link': 'Deadpool 2^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//to0spRl1CMDvyUbOnbb4fTk3VAd.jpg'}, {'name': 'Spider-Man', 'link': 'Spider-Man^2002', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg'}]",1031099202.0,1.0,40.40830276838939,100.0,58.285811937872566
The Dark Knight Rises,2012,448139099,636300000.0,1084439099.0,160887295.0,3.78,230000000.0,7.4,PG-13,164.0,Action,Live Action,Super Hero,Warner Bros.,"It has been eight years since Batman vanished into the night, turning, in that instant, from hero to fugitive. Assuming the blame for the death of D.A. Harvey Dent, the Dark Knight sacrificed everything for what he and Commissioner Gordon both hoped was the greater good. For a time the lie worked, as criminal activity in Gotham City was crushed under the weight of the anti-crime Dent Act.But everything will change with the arrival of a cunning cat burglar with a mysterious agenda. Far more dangerous, however, is the emergence of Bane, a masked terrorist whose ruthless plans for Gotham drive Bruce out of his self-imposed exile. But even if he dons the cape and cowl again, Batman may be no match for Bane.",https://www.the-numbers.com/movie/Dark-Knight-Rises-The#tab=summary,tt1345836,https://image.tmdb.org/t/p/w300_and_h450_bestv2//85cWkCVftiVs0BVey6pxX8uNmLt.jpg,"[{'name': 'The Dark Knight', 'link': 'The Dark Knight^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//qJ2tW6WMUDux911r6m7haRef0WH.jpg'}, {'name': 'Batman Begins', 'link': 'Batman Begins^2005', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//8RW2runSEc34IwKN2D1aPcJd2UL.jpg'}, {'name': 'Green Lantern', 'link': 'Green Lantern^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fj21HwUprqjjwTdkKC1XZurRSpV.jpg'}, {'name': 'Teenage Mutant Ninja Turtles', 'link': 'Teenage Mutant Ninja Turtles^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg'}, {'name': 'Batman v Superman: Dawn of Justice', 'link': 'Batman v Superman: Dawn of Justice^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5UsK3grJvtQrtzEgqNlDljJW96w.jpg'}]",854439099.0,1.0,33.48507470723639,100.0,53.439552295065475
Shrek 2,2004,441226247,494558583.0,935784830.0,108037878.0,3.78,70000000.0,8.0,PG,92.0,Adventure,Digital Animation,Kids Fiction,PDI,"After battling a fire-breathing dragon and the evil Lord Farquaad to win the hand of Princess Fiona, Shrek now faces his greatest challenge: the in-laws. Shrek and Princess Fiona return from their honeymoon to find an invitation to visit Fiona's parents, the King and Queen of the Kingdom of Far, Far Away. With Donkey along for the ride, the newlyweds set off. All of the citizens of Far, Far Away turn out to greet their returning Princess, and her parents happily anticipate the homecoming of their daughter and her new Prince. But no one could have prepared them for the sight of their new son-in-law, not to mention how much their little girl had changed. Little did Shrek and Fiona know that their marriage had foiled all of her father's plans for her future--and his own. Now the King must enlist the help of a powerful Fairy Godmother, the handsome Prince Charming and that famed ogre killer 'Puss In Boots' to put right his version of ""happily ever after.""",https://www.the-numbers.com/movie/Shrek-2#tab=summary,tt0298148,https://image.tmdb.org/t/p/w300_and_h450_bestv2//2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,"[{'name': 'Shrek', 'link': 'Shrek^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iB64vpL3dIObOtMZgX3RqdVdQDc.jpg'}, {'name': 'Cinderella', 'link': 'Cinderella^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iH4C837ZWm8IYqULL3PWyGKVtqY.jpg'}, {'name': 'Shrek the Third', 'link': 'Shrek the Third^2007', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jaNe16gE9zdAYyVwRqmlmRKshHm.jpg'}, {'name': 'Into the Woods', 'link': 'Into the Woods^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//k37bYqOUWMqhrfzmR8Mk9sy2jxH.jpg'}, {'name': 'Tangled', 'link': 'Tangled^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//1uPxRO0iYwW02lzwatRhkugWBYs.jpg'}]",865784830.0,1.0,33.9297086789119,100.0,53.75079607523833
ET: The Extra-Terrestrial,1982,435110554,357854772.0,792965326.0,11911430.0,3.78,10500000.0,20.6,,,,,,,,https://www.the-numbers.com/movie/ET-The-Extra-Terrestrial#tab=summary,tt0083866,https://image.tmdb.org/t/p/w300_and_h450_bestv2//pEKStszBzTZCvR0H4tosjqxmE7X.jpg,"[{'name': 'The Sixth Sense', 'link': 'The Sixth Sense^1999', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fIssD3w3SvIhPPmVo4WMgZDVLID.jpg'}, {'name': 'Close Encounters of the Third Kind', 'link': 'Close Encounters of the Third Kind^1977', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kzD5ng3BvRUxW9vBfCkg61XjITR.jpg'}, {'name': 'Men in Black', 'link': 'Men in Black^1997', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg'}, {'name': 'Independence Day', 'link': 'Independence Day^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//hC5Q0RM2SimPJO963wBexpgeCdD.jpg'}, {'name': 'Austin Powers: The Spy Who Shagged Me', 'link': 'Austin Powers: The Spy Who Shagged Me^1999', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//f2ohIBEbc3eERyU5pgSknm8DqUj.jpg'}]",782465326.0,1.0,30.664455696838473,100.0,51.46511898778693
Toy Story 4,2019,434038008,639356805.0,1073394813.0,120908065.0,3.78,200000000.0,8.3,G,89.0,Adventure,Digital Animation,Kids Fiction,Disney-Pixar,"Woody has always been confident about his place in the world, and that his priority is taking care of his kid, whether that's Andy or Bonnie. So when Bonnie's beloved new craft-project-turned-toy, Forky, declares himself as 'trash' and not a toy, Woody takes it upon himself to show Forky why he should embrace being a toy. But when Bonnie takes the whole gang on her family's road trip excursion, Woody ends up on an unexpected detour that includes a reunion with his long-lost friend Bo Peep. After years of being on her own, Bo's adventurous spirit and life on the road belie her delicate porcelain exterior. As Woody and Bo realize they're worlds apart when it comes to life as a toy, they soon come to find that's the least of their worries.   ",https://www.the-numbers.com/movie/Toy-Story-4-(2019)#tab=summary,tt1979376,https://image.tmdb.org/t/p/w300_and_h450_bestv2//w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,"[{'name': 'The Incredibles', 'link': 'The Incredibles^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg'}, {'name': 'Monsters University', 'link': 'Monsters University^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg'}, {'name': 'Aladdin', 'link': 'Aladdin^2019', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//3iYQTLGoy7QnjcUYRJy4YrAgGvp.jpg'}, {'name': 'Toy Story', 'link': 'Toy Story^1995', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg'}, {'name': 'Monsters, Inc.', 'link': 'Monsters, Inc.^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//sgheSKxZkttIe8ONsf2sWXPgip3.jpg'}]",873394813.0,1.0,34.22794040727502,100.0,53.95955828509251
Captain Marvel,2019,426829839,702900000.0,1129729839.0,153433423.0,3.78,175000000.0,7.9,PG-13,124.0,Action,Animation/Live Action,Super Hero,Marvel Studios,The story follows Carol Danvers as she becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,https://www.the-numbers.com/movie/Captain-Marvel-(2019)#tab=summary,tt4154664,https://image.tmdb.org/t/p/w300_and_h450_bestv2//AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,"[{'name': 'Man of Steel', 'link': 'Man of Steel^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7rIPjn5TUK04O25ZkMyHrGNPgLx.jpg'}, {'name': 'Wonder Woman', 'link': 'Wonder Woman^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//gfJGlDaHuWimErCr5Ql0I8x9QSy.jpg'}, {'name': 'Superman Returns', 'link': 'Superman Returns^2006', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6ZYOpyhFZrAQIe1BuhqVgzfAdGZ.jpg'}, {'name': 'X-Men: Apocalypse', 'link': 'X-Men: Apocalypse^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg'}, {'name': 'Logan', 'link': 'Logan^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fnbjcRDYn6YviCcePDnGdyAkYsB.jpg'}]",954729839.0,1.0,37.41542261064387,100.0,56.190795827450714
The Hunger Games: Catching Fire,2013,424668047,440200000.0,864868047.0,158074286.0,3.78,130000000.0,7.3,PG-13,146.0,Adventure,Live Action,Science Fiction,Lionsgate,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games - a competition that could change Panem forever.",https://www.the-numbers.com/movie/Hunger-Games-Catching-Fire-The#tab=summary,tt1951264,https://image.tmdb.org/t/p/w300_and_h450_bestv2//7c1JtraYsjMMnk8Md0IMoyRzqZJ.jpg,"[{'name': 'The Revenant', 'link': 'The Revenant^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tSaBkriE7TpbjFoQUFXuikoz0dF.jpg'}, {'name': 'I, Robot', 'link': 'I, Robot^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//zDu0TsCZHPzDO0d0iG9QynKGr4J.jpg'}, {'name': 'The Hunger Games: Mockingjay - Part 1', 'link': 'The Hunger Games: Mockingjay - Part 1^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg'}, {'name': 'The Bourne Ultimatum', 'link': 'The Bourne Ultimatum^2007', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//d4DuphCHCjVUyffExnK5nLbn39K.jpg'}, {'name': 'Jack Reacher', 'link': 'Jack Reacher^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//zlyhKMi2aLk25nOHnNm43MpZMtQ.jpg'}]",734868047.0,1.0,28.79914025769075,100.0,50.15939818038352
